number	expt	date	genotype	percentDEET	stimulus	sum	CI
749	drc	20160713	crispr	0.2	IAA	95	0.189473684
750	drc	20160713	crispr	0.2	IAA	95	0.189473684
751	drc	20160713	N2	0	IAA	140	0.735714286
752	drc	20160713	N2	0	IAA	140	0.735714286
753	drc	20160713	N2	0	IAA	140	0.735714286
754	drc	20160713	N2	0	IAA	140	0.735714286
755	drc	20160713	N2	0	IAA	140	0.735714286
756	drc	20160713	N2	0	IAA	140	0.735714286
757	drc	20160713	N2	0	IAA	105	0.828571429
758	drc	20160713	N2	0	IAA	105	0.828571429
759	drc	20160713	N2	0	IAA	105	0.828571429
760	drc	20160713	N2	0	IAA	105	0.828571429
761	drc	20160713	N2	0	IAA	105	0.828571429
762	drc	20160713	N2	0	IAA	105	0.828571429
763	drc	20160713	N2	0	IAA	46	0.782608696
764	drc	20160713	N2	0	IAA	46	0.782608696
765	drc	20160713	N2	0	IAA	46	0.782608696
766	drc	20160713	N2	0	IAA	46	0.782608696
767	drc	20160713	N2	0	IAA	46	0.782608696
768	drc	20160713	N2	0	IAA	46	0.782608696
769	drc	20160713	N2	0.05	IAA	49	0.489795918
770	drc	20160713	N2	0.05	IAA	49	0.489795918
771	drc	20160713	N2	0.05	IAA	49	0.489795918
772	drc	20160713	N2	0.05	IAA	49	0.489795918
773	drc	20160713	N2	0.05	IAA	49	0.489795918
774	drc	20160713	N2	0.05	IAA	49	0.489795918
775	drc	20160713	N2	0.05	IAA	75	0.72
776	drc	20160713	N2	0.05	IAA	75	0.72
777	drc	20160713	N2	0.05	IAA	75	0.72
778	drc	20160713	N2	0.05	IAA	75	0.72
779	drc	20160713	N2	0.05	IAA	75	0.72
780	drc	20160713	N2	0.05	IAA	75	0.72
781	drc	20160713	N2	0.05	IAA	96	0.59375
782	drc	20160713	N2	0.05	IAA	96	0.59375
783	drc	20160713	N2	0.05	IAA	96	0.59375
784	drc	20160713	N2	0.05	IAA	96	0.59375
785	drc	20160713	N2	0.05	IAA	96	0.59375
786	drc	20160713	N2	0.05	IAA	96	0.59375
787	drc	20160713	N2	0.1	IAA	70	0.571428571
788	drc	20160713	N2	0.1	IAA	70	0.571428571
789	drc	20160713	N2	0.1	IAA	70	0.571428571
790	drc	20160713	N2	0.1	IAA	70	0.571428571
791	drc	20160713	N2	0.1	IAA	70	0.571428571
792	drc	20160713	N2	0.1	IAA	70	0.571428571
793	drc	20160713	N2	0.1	IAA	106	0.358490566
794	drc	20160713	N2	0.1	IAA	106	0.358490566
795	drc	20160713	N2	0.1	IAA	106	0.358490566
796	drc	20160713	N2	0.1	IAA	106	0.358490566
797	drc	20160713	N2	0.1	IAA	106	0.358490566
798	drc	20160713	N2	0.1	IAA	106	0.358490566
799	drc	20160713	N2	0.1	IAA	79	0.303797468
800	drc	20160713	N2	0.1	IAA	79	0.303797468
801	drc	20160713	N2	0.1	IAA	79	0.303797468
802	drc	20160713	N2	0.1	IAA	79	0.303797468
803	drc	20160713	N2	0.1	IAA	79	0.303797468
804	drc	20160713	N2	0.1	IAA	79	0.303797468
805	drc	20160713	N2	0.15	IAA	95	0.105263158
806	drc	20160713	N2	0.15	IAA	95	0.105263158
807	drc	20160713	N2	0.15	IAA	95	0.105263158
808	drc	20160713	N2	0.15	IAA	95	0.105263158
809	drc	20160713	N2	0.15	IAA	95	0.105263158
810	drc	20160713	N2	0.15	IAA	95	0.105263158
811	drc	20160713	N2	0.15	IAA	92	-0.02173913
812	drc	20160713	N2	0.15	IAA	92	-0.02173913
813	drc	20160713	N2	0.15	IAA	92	-0.02173913
814	drc	20160713	N2	0.15	IAA	92	-0.02173913
815	drc	20160713	N2	0.15	IAA	92	-0.02173913
816	drc	20160713	N2	0.15	IAA	92	-0.02173913
817	drc	20160713	N2	0.15	IAA	60	0.266666667
818	drc	20160713	N2	0.15	IAA	60	0.266666667
819	drc	20160713	N2	0.15	IAA	60	0.266666667
820	drc	20160713	N2	0.15	IAA	60	0.266666667
821	drc	20160713	N2	0.15	IAA	60	0.266666667
822	drc	20160713	N2	0.15	IAA	60	0.266666667
823	drc	20160713	N2	0.2	IAA	99	0.404040404
824	drc	20160713	N2	0.2	IAA	99	0.404040404
825	drc	20160713	N2	0.2	IAA	99	0.404040404
826	drc	20160713	N2	0.2	IAA	99	0.404040404
827	drc	20160713	N2	0.2	IAA	99	0.404040404
828	drc	20160713	N2	0.2	IAA	99	0.404040404
829	drc	20160713	N2	0.2	IAA	35	0.2
830	drc	20160713	N2	0.2	IAA	35	0.2
831	drc	20160713	N2	0.2	IAA	35	0.2
832	drc	20160713	N2	0.2	IAA	35	0.2
833	drc	20160713	N2	0.2	IAA	35	0.2
834	drc	20160713	N2	0.2	IAA	35	0.2
835	drc	20160713	N2	0.2	IAA	51	0.019607843
836	drc	20160713	N2	0.2	IAA	51	0.019607843
837	drc	20160713	N2	0.2	IAA	51	0.019607843
838	drc	20160713	N2	0.2	IAA	51	0.019607843
839	drc	20160713	N2	0.2	IAA	51	0.019607843
840	drc	20160713	N2	0.2	IAA	51	0.019607843
841	odor	20160811	N2	0.15	IAA	95	0.063157895
842	odor	20160811	N2	0.15	IAA	95	0.063157895
843	odor	20160811	N2	0.15	IAA	95	0.063157895
844	odor	20160811	N2	0.15	IAA	95	0.063157895
845	odor	20160811	N2	0.15	IAA	95	0.063157895
846	odor	20160811	N2	0.15	IAA	95	0.063157895
847	odor	20160811	N2	0.15	IAA	79	0.025316456
848	odor	20160811	N2	0.15	IAA	79	0.025316456
849	odor	20160811	N2	0.15	IAA	79	0.025316456
850	odor	20160811	N2	0.15	IAA	79	0.025316456
851	odor	20160811	N2	0.15	IAA	79	0.025316456
852	odor	20160811	N2	0.15	IAA	79	0.025316456
853	odor	20160811	N2	0.15	IAA	107	-0.158878505
854	odor	20160811	N2	0.15	IAA	107	-0.158878505
855	odor	20160811	N2	0.15	IAA	107	-0.158878505
856	odor	20160811	N2	0.15	IAA	107	-0.158878505
857	odor	20160811	N2	0.15	IAA	107	-0.158878505
858	odor	20160811	N2	0.15	IAA	107	-0.158878505
859	odor	20160811	N2	0.15	pyrazine	86	0.860465116
860	odor	20160811	N2	0.15	pyrazine	86	0.860465116
861	odor	20160811	N2	0.15	pyrazine	86	0.860465116
862	odor	20160811	N2	0.15	pyrazine	86	0.860465116
863	odor	20160811	N2	0.15	pyrazine	86	0.860465116
864	odor	20160811	N2	0.15	pyrazine	86	0.860465116
865	odor	20160811	N2	0.15	pyrazine	75	0.546666667
866	odor	20160811	N2	0.15	pyrazine	75	0.546666667
867	odor	20160811	N2	0.15	pyrazine	75	0.546666667
868	odor	20160811	N2	0.15	pyrazine	75	0.546666667
869	odor	20160811	N2	0.15	pyrazine	75	0.546666667
870	odor	20160811	N2	0.15	pyrazine	75	0.546666667
871	odor	20160811	N2	0.15	pyrazine	113	0.707964602
872	odor	20160811	N2	0.15	pyrazine	113	0.707964602
873	odor	20160811	N2	0.15	pyrazine	113	0.707964602
874	odor	20160811	N2	0.15	pyrazine	113	0.707964602
875	odor	20160811	N2	0.15	pyrazine	113	0.707964602
876	odor	20160811	N2	0.15	pyrazine	113	0.707964602
877	odor	20160811	N2	0.15	pyrazine	214	0.747663551
878	odor	20160811	N2	0.15	pyrazine	214	0.747663551
879	odor	20160811	N2	0.15	pyrazine	214	0.747663551
880	odor	20160811	N2	0.15	pyrazine	214	0.747663551
881	odor	20160811	N2	0.15	pyrazine	214	0.747663551
882	odor	20160811	N2	0.15	pyrazine	214	0.747663551
883	odor	20160811	N2	0.15	pyrazine	95	0.736842105
884	odor	20160811	N2	0.15	pyrazine	95	0.736842105
885	odor	20160811	N2	0.15	pyrazine	95	0.736842105
886	odor	20160811	N2	0.15	pyrazine	95	0.736842105
887	odor	20160811	N2	0.15	pyrazine	95	0.736842105
888	odor	20160811	N2	0.15	pyrazine	95	0.736842105
889	odor	20160811	N2	0.15	pyrazine	144	0.729166667
890	odor	20160811	N2	0.15	pyrazine	144	0.729166667
891	odor	20160811	N2	0.15	pyrazine	144	0.729166667
892	odor	20160811	N2	0.15	pyrazine	144	0.729166667
893	odor	20160811	N2	0.15	pyrazine	144	0.729166667
894	odor	20160811	N2	0.15	pyrazine	144	0.729166667
895	odor	20160811	N2	0.15	pyrazine	142	0.73943662
896	odor	20160811	N2	0.15	pyrazine	142	0.73943662
897	odor	20160811	N2	0.15	pyrazine	142	0.73943662
898	odor	20160811	N2	0.15	pyrazine	142	0.73943662
899	odor	20160811	N2	0.15	pyrazine	142	0.73943662
900	odor	20160811	N2	0.15	pyrazine	142	0.73943662
901	odor	20160811	N2	0.15	pyrazine	57	0.701754386
902	odor	20160811	N2	0.15	pyrazine	57	0.701754386
903	odor	20160811	N2	0.15	pyrazine	57	0.701754386
904	odor	20160811	N2	0.15	pyrazine	57	0.701754386
905	odor	20160811	N2	0.15	pyrazine	57	0.701754386
906	odor	20160811	N2	0.15	pyrazine	57	0.701754386
907	odor	20160811	N2	0.15	pyrazine	167	0.652694611
908	odor	20160811	N2	0.15	pyrazine	167	0.652694611
909	odor	20160811	N2	0.15	pyrazine	167	0.652694611
910	odor	20160811	N2	0.15	pyrazine	167	0.652694611
911	odor	20160811	N2	0.15	pyrazine	167	0.652694611
912	odor	20160811	N2	0.15	pyrazine	167	0.652694611
913	rescue	20160820	ewIR74	0	IAA	126	0.777777778
914	rescue	20160820	ewIR74	0	IAA	126	0.777777778
915	rescue	20160820	ewIR74	0	IAA	126	0.777777778
916	rescue	20160820	ewIR74	0	IAA	126	0.777777778
917	rescue	20160820	ewIR74	0	IAA	126	0.777777778
918	rescue	20160820	ewIR74	0	IAA	126	0.777777778
919	rescue	20160820	ewIR74r	0	IAA	115	0.913043478
920	rescue	20160820	ewIR74r	0	IAA	115	0.913043478
921	rescue	20160820	ewIR74r	0	IAA	115	0.913043478
922	rescue	20160820	ewIR74r	0	IAA	115	0.913043478
923	rescue	20160820	ewIR74r	0	IAA	115	0.913043478
924	rescue	20160820	ewIR74r	0	IAA	115	0.913043478
925	rescue	20160820	ewIR74	0.15	IAA	75	0.28
926	rescue	20160820	ewIR74	0.15	IAA	75	0.28
927	rescue	20160820	ewIR74	0.15	IAA	75	0.28
928	rescue	20160820	ewIR74	0.15	IAA	75	0.28
929	rescue	20160820	ewIR74	0.15	IAA	75	0.28
930	rescue	20160820	ewIR74	0.15	IAA	75	0.28
931	rescue	20160820	ewIR74	0	IAA	76	0.447368421
932	rescue	20160820	ewIR74	0	IAA	76	0.447368421
933	rescue	20160820	ewIR74	0	IAA	76	0.447368421
934	rescue	20160820	ewIR74	0	IAA	76	0.447368421
935	rescue	20160820	ewIR74	0	IAA	76	0.447368421
936	rescue	20160820	ewIR74	0	IAA	76	0.447368421
937	rescue	20160820	ewIR74	0.15	IAA	65	0.107692308
938	rescue	20160820	ewIR74	0.15	IAA	65	0.107692308
939	rescue	20160820	ewIR74	0.15	IAA	65	0.107692308
940	rescue	20160820	ewIR74	0.15	IAA	65	0.107692308
941	rescue	20160820	ewIR74	0.15	IAA	65	0.107692308
942	rescue	20160820	ewIR74	0.15	IAA	65	0.107692308
943	hawaiian	20160820	hawaiian	0	IAA	74	0.864864865
944	hawaiian	20160820	hawaiian	0	IAA	74	0.864864865
945	hawaiian	20160820	hawaiian	0	IAA	74	0.864864865
946	hawaiian	20160820	hawaiian	0	IAA	74	0.864864865
947	hawaiian	20160820	hawaiian	0	IAA	74	0.864864865
948	hawaiian	20160820	hawaiian	0	IAA	74	0.864864865
949	hawaiian	20160820	hawaiian	0	IAA	77	0.558441558
950	hawaiian	20160820	hawaiian	0	IAA	77	0.558441558
951	hawaiian	20160820	hawaiian	0	IAA	77	0.558441558
952	hawaiian	20160820	hawaiian	0	IAA	77	0.558441558
953	hawaiian	20160820	hawaiian	0	IAA	77	0.558441558
954	hawaiian	20160820	hawaiian	0	IAA	77	0.558441558
955	hawaiian	20160820	hawaiian	0.15	IAA	76	0.263157895
956	hawaiian	20160820	hawaiian	0.15	IAA	76	0.263157895
957	hawaiian	20160820	hawaiian	0.15	IAA	76	0.263157895
958	hawaiian	20160820	hawaiian	0.15	IAA	76	0.263157895
959	hawaiian	20160820	hawaiian	0.15	IAA	76	0.263157895
960	hawaiian	20160820	hawaiian	0.15	IAA	76	0.263157895
961	hawaiian	20160820	hawaiian	0.15	IAA	81	0.49382716
962	hawaiian	20160820	hawaiian	0.15	IAA	81	0.49382716
963	hawaiian	20160820	hawaiian	0.15	IAA	81	0.49382716
964	hawaiian	20160820	hawaiian	0.15	IAA	81	0.49382716
965	hawaiian	20160820	hawaiian	0.15	IAA	81	0.49382716
966	hawaiian	20160820	hawaiian	0.15	IAA	81	0.49382716
967	hawaiian	20160820	ewIR76	0	IAA	102	0.833333333
968	hawaiian	20160820	ewIR76	0	IAA	102	0.833333333
969	hawaiian	20160820	ewIR76	0	IAA	102	0.833333333
970	hawaiian	20160820	ewIR76	0	IAA	102	0.833333333
971	hawaiian	20160820	ewIR76	0	IAA	102	0.833333333
972	hawaiian	20160820	ewIR76	0	IAA	102	0.833333333
973	hawaiian	20160820	ewIR76	0	IAA	114	0.947368421
974	hawaiian	20160820	ewIR76	0	IAA	114	0.947368421
975	hawaiian	20160820	ewIR76	0	IAA	114	0.947368421
976	hawaiian	20160820	ewIR76	0	IAA	114	0.947368421
977	hawaiian	20160820	ewIR76	0	IAA	114	0.947368421
